ano,id_municipio,id_escola,id_aluno,caderno,serie,rede,presenca,preenchimento_caderno,alfabetizado,proficiencia,peso_aluno
2023,3114303,60022199,31192990,1,2,3,1,1,1,751.2548551,1.0216007
2023,2307650,60009555,23029222,1,2,3,1,1,1,789.7537577,1.0224396
2023,2927408,60016382,29110249,1,2,3,1,1,0,740.5930784,1.0230501
2023,4313904,60038233,43085524,1,2,3,1,1,0,734.9915627,1.0233113
2023,3200607,60023423,32026118,1,2,3,1,1,0,671.6820725,1.0233345
2023,5217609,60042388,52067949,1,2,3,1,1,1,770.598405,1.0236361
2023,2611606,60012910,26050995,1,2,3,1,1,0,645.0455514,1.0237171
2023,3134400,60021650,31009893,1,2,3,1,1,0,721.009,1.023884
2023,2312304,60007411,23078326,1,2,3,1,1,1,824.5889855,1.0240497
2023,3112653,60021586,31068452,1,2,3,1,1,1,749.6309,1.024507
2023,4216602,60036186,42084873,1,2,2,1,1,1,744.5998578,1.0247415
2023,4216602,60036186,42084889,1,2,2,1,1,0,739.1026006,1.0247415
2023,2708303,60014258,27007773,1,2,3,1,1,1,764.1269665,1.025
2023,2507507,60011343,25005418,1,2,3,1,1,1,753.1817009,1.0250482
2023,4204202,60036370,42022413,1,2,3,1,1,1,796.2804,1.025171
2023,2202737,60006401,22031527,1,2,3,1,1,1,821.7972103,1.0254801
2023,5211909,60042376,52045435,1,2,3,1,1,1,765.9022911,1.0257233
2023,2206001,60006952,22023025,1,2,3,1,1,0,648.7205768,1.0257393
2023,2206001,60006952,22023022,1,2,3,1,1,0,730.6194061,1.0257393
2023,3145604,60020879,31011231,1,2,3,1,1,1,826.9876,1.026641
2023,3302205,60023553,33038305,1,2,3,1,1,1,762.985,1.027043
2023,2927408,60016293,29118314,1,2,3,1,1,1,788.3777034,1.0273056
2023,1718204,60003904,17015681,1,2,3,1,1,1,798.928565,1.0273232
2023,1718204,60003904,17015674,1,2,3,1,1,1,766.7519641,1.0273232
2023,2607901,60013041,26044858,1,2,3,1,1,1,783.3341717,1.0273246
2023,2906907,60017254,29027813,1,2,3,1,1,0,736.422759,1.0275211
2023,3304557,60025125,33112134,1,2,3,1,1,1,746.0882948,1.0277772
2023,2105351,60005018,21055892,1,2,3,1,1,1,850.5152296,1.0286439
2023,2105351,60005018,21055888,1,2,3,1,1,1,850.5152296,1.0286439
2023,3120870,60020684,31122767,1,2,3,1,1,1,852.2631,1.029232
2023,2614204,60013314,26028582,1,2,3,1,1,1,789.8711415,1.0294118
2024,2700300,60013413,27033530,1,2,3,1,1,1,755.11,1.03
2024,2614105,60011568,26066847,1,2,3,1,1,1,776.31,1.03
2023,5107602,60041315,51033097,1,2,3,1,1,0,734.84,1.03
2024,2100055,60004884,21030584,1,2,3,1,1,0,685.38,1.03
2024,3134202,60021221,31006593,1,2,3,1,1,1,780.71,1.03
2024,1302504,60001280,13014578,1,2,3,1,1,0,666.86,1.03
2024,4208401,60035194,42040310,1,2,2,1,1,1,789.76,1.03
2024,3133808,60018531,31141611,1,2,3,1,1,1,834.58,1.03
2024,3304557,60024788,33128513,1,2,3,1,1,1,763.15,1.03
2024,1200401,60000525,12008979,1,2,2,1,1,1,798.38,1.03
2024,1304203,60000730,13025635,1,2,2,1,1,0,649.18,1.03
2024,4208500,60035630,42041970,1,2,3,1,1,1,800.07,1.03
2024,4206702,60035074,42045600,1,2,3,1,1,1,830.49,1.03
2024,2110005,60004822,21020347,1,2,3,1,1,1,841.63,1.03
2023,5102637,60041316,51042835,1,2,3,1,1,0,702.35,1.03
2024,3547304,60027904,35307713,1,2,3,1,1,1,780.5060082,1.030303
2023,1501956,60002359,15029470,1,2,3,1,1,0,637.8886257,1.0306281
2023,5218805,60042626,52057076,1,2,3,1,1,1,766.3535273,1.0309139
2023,4320909,60038188,43108872,1,2,3,1,1,0,698.7977474,1.0311636
2023,4320909,60038188,43108862,1,2,3,1,1,1,749.1321094,1.0311636
2024,3523107,60030540,35287936,1,2,3,1,1,1,779.5963167,1.03125
2023,2301703,60008851,23067547,1,2,3,1,1,0,735.7245556,1.03125
2024,3543402,60031694,35159724,1,2,2,1,1,1,821.514298,1.03125
2024,3509502,60031652,35040427,1,2,2,1,1,0,708.8636439,1.03125
2024,3529401,60026085,35289136,1,2,2,1,1,1,821.514298,1.03125
2024,3529401,60026568,35290719,1,2,2,1,1,1,778.2353432,1.03125
2024,3543402,60031694,35159603,1,2,2,1,1,0,665.1053799,1.03125
2023,2304400,60009509,23007553,1,2,3,1,1,1,826.1609325,1.0314676
2023,3136652,60021246,31197290,1,2,3,1,1,1,812.7342,1.031577
2024,3524402,60028634,35089976,1,2,3,1,1,0,699.8996999,1.0322581
2024,3518800,60027357,35260576,1,2,3,1,1,1,796.360933,1.0322581
2023,4104709,60032826,41076460,1,2,3,1,1,1,755.0734,1.032499
2023,2408102,60010515,24006688,1,2,3,1,1,0,673.933,1.03301
2023,4101804,60033798,41016104,1,2,3,1,1,1,771.292983,1.0330848
2023,3111408,60021088,31044634,1,2,3,1,1,1,818.0407,1.033137
2024,3515103,60026707,35274131,1,2,2,1,1,0,712.2490404,1.0333333
2024,3509502,60031771,35047658,1,2,2,1,1,0,704.7337625,1.0333333
2024,3508504,60028855,35223029,1,2,3,1,1,0,736.4960428,1.0333333
2023,1721000,60004082,17002966,1,2,3,1,1,1,799.9895081,1.033759
2023,1721000,60004082,17002983,1,2,3,1,1,0,682.9441838,1.033759
2023,4107652,60034044,41019952,1,2,3,1,1,1,784.9251771,1.033786
2023,4115804,60033270,41062616,1,2,3,1,1,1,807.3875676,1.03417
2023,2901908,60015947,29069953,1,2,3,1,1,0,727.7558456,1.0343434
2023,2111722,60005902,21072584,1,2,3,1,1,1,824.9859762,1.0343487
2024,3501608,60026297,35002638,1,2,2,1,1,1,772.6228102,1.0344828
2024,3510609,60026477,35248149,1,2,2,1,1,1,778.2353432,1.0344828
2024,3510609,60026477,35248135,1,2,2,1,1,1,806.3990448,1.0344828
2024,3550308,60025836,35372877,1,2,2,1,1,1,806.3990448,1.0344828
2024,3529401,60026685,35291525,1,2,2,1,1,1,765.1643358,1.0344828
2024,3545209,60026283,35083258,1,2,2,1,1,1,806.3990448,1.0344828
2023,2922300,60017604,29086155,1,2,3,1,1,0,681.0174517,1.0351769
2023,2700300,60013747,27002204,1,2,3,1,1,0,685.4334545,1.0357143
2023,2505204,60010942,25018088,1,2,3,1,1,0,742.4142874,1.0357143
2024,3523107,60029242,35286965,1,2,3,1,1,1,765.5988799,1.0357143
2023,1302603,60000644,13037994,1,2,3,1,1,1,802.3701796,1.0358399
2023,3111309,60020537,31191883,1,2,3,1,1,1,796.4873286,1.0365193
2023,3300605,60023534,33037592,1,2,3,1,1,1,758.1778,1.036642
2023,2933307,60016941,29082850,1,2,3,1,1,1,745.3414552,1.0366509
2023,2933307,60016941,29134954,1,2,3,1,1,1,776.0690052,1.0366509
2023,2933307,60016941,29082838,1,2,3,1,1,0,696.6139252,1.0366509
2023,4300604,60036856,43069427,1,2,2,1,1,0,742.8958908,1.0367003
2024,3548500,60028047,35168143,1,2,3,1,1,1,766.5364605,1.037037
2023,2609907,60011719,26068110,1,2,3,1,1,0,727.9473709,1.037037
2024,4300307,60036339,43078063,1,2,2,1,1,1,752.1990875,1.037037
2024,3543303,60027669,35293406,1,2,3,1,1,0,741.3598127,1.037037
2023,5213103,60042732,52062692,1,2,3,1,1,1,772.3485492,1.0372442
2023,2925758,60017034,29024718,1,2,3,1,1,0,737.257834,1.0374627
2023,2611606,60012823,26054156,1,2,3,1,1,1,797.5247015,1.0374955
2023,1506807,60001476,15091154,1,2,3,1,1,1,751.890021,1.0376926
2023,3170206,60021142,31146899,1,2,3,1,1,0,709.8117,1.037777
2023,2922706,60016902,29032362,1,2,3,1,1,1,767.8165726,1.0382688
2023,4201406,60035816,42100148,1,2,2,1,1,1,766.8753081,1.0383438
2023,2933307,60018010,29131873,1,2,3,1,1,0,728.1594721,1.0383479
2023,2909901,60015063,29038031,1,2,3,1,1,0,723.2912966,1.0384409
2023,2304657,60007529,23082262,1,2,3,1,1,1,810.3297669,1.0384615
2023,2305100,60007915,23091292,1,2,3,1,1,0,600.5587689,1.0384615
2024,3515004,60027733,35330814,1,2,3,1,1,0,681.4110418,1.0384615
2023,2703304,60013559,27014084,1,2,3,1,1,1,753.9966692,1.0384615
2023,2308708,60008619,23035031,1,2,3,1,1,0,726.6557064,1.0384615
2024,3550308,60031739,35351585,1,2,2,1,1,0,703.6124474,1.0384615
2024,4310108,60037379,43038826,1,2,3,1,1,0,681.6619975,1.0384615
2023,2308708,60008619,23035027,1,2,3,1,1,1,783.0549681,1.0384615
2023,2706307,60013717,27011072,1,2,3,1,1,1,745.1295538,1.0384615
2023,2603702,60012257,26010373,1,2,3,1,1,1,782.9263016,1.0384615
2023,2703304,60013559,27014095,1,2,3,1,1,1,768.8473172,1.0384615
2023,2304657,60007529,23082258,1,2,3,1,1,1,835.2615219,1.0384615
2024,3550308,60031492,35356874,1,2,2,1,1,1,787.2131925,1.0384615
2023,2313757,60007807,23066839,1,2,3,1,1,1,793.3933611,1.0384615
2023,2706406,60013607,27017884,1,2,3,1,1,0,732.5712349,1.0384615
2023,2603702,60012257,26010390,1,2,3,1,1,1,810.752271,1.0384615
2024,3545209,60031571,35084481,1,2,2,1,1,1,773.5377676,1.0384615
2023,3136702,60019308,31159536,1,2,2,1,1,1,759.5953,1.038647
2023,3151206,60019533,31153013,1,2,2,1,1,1,770.5463,1.038924
2023,3304524,60025971,33078252,1,2,3,1,1,0,733.7862,1.039225
2023,4124053,60033278,41062992,1,2,3,1,1,1,744.1188,1.039421
2023,2704302,60014324,27023678,1,2,3,1,1,1,819.2468535,1.0394377
2023,4314159,60038319,43080695,1,2,3,1,1,1,765.4782,1.039557
2024,2208601,60007025,22030962,1,2,3,1,1,1,769.66,1.04
2024,2507200,60010865,25008383,1,2,3,1,1,0,633.18,1.04
2024,5002704,60040032,50040931,1,2,3,1,1,0,676.96,1.04
2024,5211206,60041737,52038577,1,2,3,1,1,0,740.56,1.04
2023,5108402,60041038,51046328,1,2,3,1,1,1,745.4,1.04
2024,2706901,60013852,27024240,1,2,3,1,1,1,760.8,1.04
2024,3112604,60020410,31055222,1,2,3,1,1,1,815.69,1.04
2024,1302306,60000667,13013100,1,2,3,1,1,0,713.85,1.04
2024,2107506,60004332,21000840,1,2,3,1,1,1,785.13,1.04
2024,2211001,60007016,22011859,1,2,3,1,1,0,699.39,1.04
2024,4119301,60033108,41112742,1,2,3,1,1,0,724.3,1.04
2024,2100055,60004886,21030703,1,2,3,1,1,0,646.25,1.04
2024,5300108,60042224,53019205,1,2,2,1,1,1,776.51,1.04
2024,4106902,60033502,41050564,1,2,3,1,1,1,765.48,1.04
2024,3121605,60018434,31093525,1,2,2,1,1,1,779.22,1.04
2024,3304557,60024553,33107744,1,2,3,1,1,0,730.81,1.04
2024,5101803,60040283,51002213,1,2,3,1,1,0,721.53,1.04
2023,2806602,60014644,28127698,1,2,3,1,1,1,750.54,1.04
2024,2101772,60004671,21017961,1,2,3,1,1,1,765.97,1.04
2024,3157005,60021336,31063199,1,2,3,1,1,1,776.5,1.04
2024,4101507,60033830,41115376,1,2,3,1,1,0,695.99,1.04
2024,1101005,60000133,11005577,1,2,3,1,1,1,768.66,1.04
2024,1200401,60000490,12012368,1,2,2,1,1,0,742.18,1.04
2024,4122701,60033930,41011570,1,2,3,1,1,1,761.13,1.04
2024,2312403,60009032,23085312,1,2,3,1,1,1,832.02,1.04
2024,3104007,60022155,31100712,1,2,3,1,1,1,774.53,1.04
2024,3139201,60021504,31168209,1,2,3,1,1,1,806.52,1.04
2024,4108304,60032810,41117846,1,2,3,1,1,1,764.53,1.04
2024,4126603,60032420,41056404,1,2,3,1,1,1,761.94,1.04
2024,5215009,60042063,52037441,1,2,3,1,1,1,873.46,1.04
2024,2304400,60009168,23086337,1,2,3,1,1,1,769.09,1.04
2024,3143104,60020466,31068486,1,2,2,1,1,1,765.75,1.04
2024,3201308,60022567,32017743,1,2,3,1,1,0,694.79,1.04
2024,4100400,60033341,41124521,1,2,3,1,1,0,742.48,1.04
2024,5218508,60041606,52074835,1,2,3,1,1,1,772.46,1.04
2024,5104104,60040151,51013580,1,2,3,1,1,0,721.83,1.04
2024,2700300,60013811,27002440,1,2,3,1,1,1,748.38,1.04
2024,4119509,60033852,41131305,1,2,3,1,1,0,702.68,1.04
2023,2805604,60014423,28163686,1,2,3,1,1,1,746.87,1.04
2024,5107909,60040538,51027807,1,2,3,1,1,1,776.02,1.04
2024,3203056,60022941,32046244,1,2,3,1,1,1,790.83,1.04
2024,3202405,60022990,32011573,1,2,3,1,1,0,720.56,1.04
2024,3102407,60018416,31034059,1,2,2,1,1,1,751.82,1.04
2024,3159605,60018819,31029526,1,2,3,1,1,1,754.09,1.04
2024,3203205,60022433,32024818,1,2,3,1,1,0,703.71,1.04
2024,1302702,60001444,13016013,1,2,3,1,1,1,773.19,1.04
2024,2306405,60009098,23002621,1,2,3,1,1,1,831.47,1.04
2024,3147907,60019560,31134142,1,2,3,1,1,1,788.87,1.04
2024,2310852,60007957,23034760,1,2,3,1,1,1,801.81,1.04
2024,3163102,60021291,31104845,1,2,3,1,1,0,727.44,1.04
2024,3504008,60029674,35015421,1,2,3,1,1,1,796.360933,1.04
2024,1302900,60001127,13016549,1,2,3,1,1,1,744.34,1.04
2024,3520509,60030923,35052521,1,2,3,1,1,1,749.4279508,1.04
2024,1100189,60000199,11015075,1,2,3,1,1,1,750.02,1.04
2024,3509700,60028269,35131285,1,2,3,1,1,0,723.6306546,1.04
2024,2304400,60009245,23083676,1,2,3,1,1,1,820.89,1.04
2024,4125506,60034247,41067442,1,2,3,1,1,0,675.43,1.04
2024,2112209,60006210,21065382,1,2,3,1,1,1,762.3,1.04
2024,3201308,60022591,32019411,1,2,3,1,1,0,705.61,1.04
2024,5002001,60039776,50030483,1,2,3,1,1,0,716.38,1.04
2024,1507904,60001838,15079087,1,2,3,1,1,0,710.8,1.04
2024,3106200,60018102,31180120,1,2,3,1,1,1,776.95,1.04
2024,5218003,60041812,52047719,1,2,3,1,1,0,740.3,1.04
2024,3129707,60019771,31100291,1,2,2,1,1,1,820.93,1.04
2024,3154606,60021819,31027884,1,2,2,1,1,1,786.71,1.04
2024,5004502,60039848,50039818,1,2,3,1,1,1,793.65,1.04
2023,2805604,60014423,28163562,1,2,3,1,1,0,716.99,1.04
2024,2112233,60005049,21046076,1,2,3,1,1,0,733.71,1.04
2024,5218508,60041604,52049432,1,2,3,1,1,1,790.14,1.04
2024,1303403,60001205,13018998,1,2,3,1,1,1,753.24,1.04
2024,3124104,60018183,31164490,1,2,2,1,1,1,765.31,1.04
2024,5212105,60041529,52055774,1,2,3,1,1,0,691.73,1.04
2024,5211909,60041428,52041455,1,2,3,1,1,0,665.23,1.04
2023,2413300,60010001,24023179,1,2,3,1,1,0,680.5887503,1.0400309
2023,3120904,60020205,31009512,1,2,3,1,1,0,738.7685,1.040258
2023,4304200,60037177,43101216,1,2,2,1,1,1,769.2676094,1.040416
2023,4305108,60037404,43090561,1,2,3,1,1,1,795.5309,1.040422
2023,4107009,60032808,41116820,1,2,3,1,1,1,789.3147177,1.0405924
2023,4104600,60033122,41031994,1,2,3,1,1,1,789.0107,1.040637
2023,2310803,60009223,23038352,1,2,3,1,1,1,803.2493111,1.0408973
2023,3305109,60025547,33143857,1,2,3,1,1,0,691.2507,1.04155
2024,3525706,60026437,35097780,1,2,2,1,1,1,761.284204,1.0416667
2024,3552205,60028678,35211108,1,2,3,1,1,1,806.3990448,1.0416667
2024,4320008,60038756,43092964,1,2,3,1,1,1,836.3773184,1.0416667
2024,4320008,60038756,43092971,1,2,3,1,1,1,751.810521,1.0416667
2024,3519600,60028883,35221403,1,2,3,1,1,0,705.0130275,1.0416667
2023,5201405,60042553,52021523,1,2,3,1,1,1,752.4247452,1.0422903
2023,1504604,60002807,15059496,1,2,3,1,1,1,749.2666685,1.0424664
2023,2314003,60008773,23051524,1,2,3,1,1,1,878.4035663,1.0434672
2024,3552205,60031224,35213364,1,2,3,1,1,0,740.5829046,1.0434783
2024,3526902,60031209,35113284,1,2,3,1,1,1,821.514298,1.0434783
2024,3543402,60028703,35157468,1,2,3,1,1,1,781.5392356,1.0434783
2024,3518800,60031804,35272706,1,2,2,1,1,0,710.2520228,1.0434783
2023,2500205,60010661,25032748,1,2,3,1,1,1,781.1412886,1.0434783
2023,2500205,60010661,25032739,1,2,3,1,1,1,753.7606435,1.0434783
2024,3543402,60028703,35157475,1,2,3,1,1,1,821.514298,1.0434783
2023,2112209,60005725,21070686,1,2,3,1,1,0,706.1899137,1.0434783
2023,3303500,60026052,33062205,1,2,3,1,1,0,735.5666,1.043564
2023,3303500,60026052,33062209,1,2,3,1,1,1,759.3454,1.043564
2023,2903201,60017504,29044845,1,2,3,1,1,1,748.531114,1.0440784
2023,1100049,60000173,11002321,1,2,3,1,1,1,753.1789376,1.0441986
2023,2917607,60016653,29133355,1,2,3,1,1,1,762.7927907,1.0447177
2023,2905701,60016205,29099262,1,2,3,1,1,0,716.9574949,1.0448569
2023,4306403,60037535,43042013,1,2,3,1,1,1,760.9952995,1.0451184
2023,3170206,60021141,31148186,1,2,3,1,1,0,666.6017,1.045126
2023,2616407,60012505,26019384,1,2,3,1,1,0,674.5873032,1.0454545
2023,2707909,60014049,27010270,1,2,3,1,1,0,630.8239651,1.0454545
2024,3513504,60027726,35162533,1,2,3,1,1,1,780.5060082,1.0454545
2024,3535309,60030193,35016461,1,2,3,1,1,1,764.7361105,1.0454545
2024,3522901,60030585,35095229,1,2,3,1,1,1,744.581951,1.0454545
2023,2707909,60014049,27010257,1,2,3,1,1,0,713.9806154,1.0454545
2024,3525300,60031328,35096359,1,2,3,1,1,1,806.3990448,1.0454545
2023,5221403,60042805,52038149,1,2,3,1,1,0,741.9158212,1.0455693
2023,5221403,60042805,52038150,1,2,3,1,1,1,779.2273355,1.0455693
2023,4209102,60036430,42055545,1,2,3,1,1,1,791.9445393,1.0456022
2023,4209102,60036430,42055549,1,2,3,1,1,0,715.2320672,1.0456022
2023,1508100,60002483,15099108,1,2,3,1,1,0,703.6061571,1.0456314
2023,3126109,60022017,31009764,1,2,3,1,1,0,713.3069,1.045786
2023,4303707,60037144,43033256,1,2,3,1,1,1,789.7560642,1.0466151
2023,4207106,60035711,42039117,1,2,3,1,1,1,774.5286,1.046663
2023,2914000,60015616,29060038,1,2,3,1,1,1,749.2592117,1.0466963
2023,2933307,60017981,29131788,1,2,3,1,1,0,730.97431,1.0466963
2023,4307906,60037674,43119444,1,2,2,1,1,0,720.0692,1.046878
2023,2305506,60008722,23048713,1,2,3,1,1,0,739.4119325,1.0470677
2023,4314407,60040104,43100247,1,2,3,1,1,0,712.1915,1.047509
2023,2700102,60013553,27015889,1,2,3,1,1,1,792.8451819,1.047619
2024,3548500,60027072,35167233,1,2,3,1,1,1,806.3990448,1.047619
2024,3543105,60028998,35066947,1,2,3,1,1,0,638.9513526,1.047619
2024,3522604,60028985,35123919,1,2,3,1,1,1,781.5392356,1.047619
2023,2304202,60008899,23053249,1,2,3,1,1,1,831.2981316,1.047619
2024,3509502,60031319,35045161,1,2,2,1,1,0,693.5887999,1.047619
2024,3522109,60030017,35197949,1,2,3,1,1,0,712.6012597,1.047619
2023,3300100,60024153,33158103,1,2,3,1,1,1,751.6351,1.048399
2023,2411205,60009990,24027857,1,2,3,1,1,0,680.520945,1.04865
2023,3170107,60020431,31042930,1,2,3,1,1,1,743.8796,1.0488
2023,1503606,60003243,15048096,1,2,3,1,1,0,697.7478559,1.0490322
2023,5108402,60041066,51048185,1,2,3,1,1,0,699.81,1.05
2024,1501402,60001943,15092005,1,2,2,1,1,0,736.74,1.05
2023,2612901,60012590,26027910,1,2,3,1,1,0,679.7342616,1.05
2024,5106372,60040500,51021057,1,2,3,1,1,0,658.91,1.05
2024,3550308,60026507,35375473,1,2,2,1,1,1,821.514298,1.05
2024,2611606,60012914,26047556,1,2,3,1,1,1,758.68,1.05
2024,3155702,60021801,31099399,1,2,3,1,1,1,821.1,1.05
2024,3205069,60022518,32043276,1,2,2,1,1,1,813.25,1.05
2024,4108452,60033038,41038492,1,2,3,1,1,1,786,1.05
2024,2602803,60012672,26064387,1,2,3,1,1,0,693.7,1.05
2024,3301900,60024146,33032108,1,2,3,1,1,1,755.12,1.05
2024,1600303,60003852,16005662,1,2,3,1,1,1,775.9,1.05
2024,2208403,60006342,22006958,1,2,3,1,1,1,803.78,1.05
2024,3107307,60019109,31175284,1,2,2,1,1,1,747.79,1.05
2024,1501808,60001768,15019631,1,2,3,1,1,0,648.99,1.05
2023,2801702,60014833,28068039,1,2,3,1,1,0,689.39,1.05
2024,2616407,60012697,26017391,1,2,3,1,1,0,663.04,1.05
2024,2611606,60013139,26048089,1,2,3,1,1,1,762.15,1.05
2024,3129301,60018400,31155663,1,2,3,1,1,1,795.74,1.05
2024,3554508,60030873,35084660,1,2,3,1,1,1,821.514298,1.05
2023,5108303,60040819,51041758,1,2,3,1,1,1,774.23,1.05
2024,3137403,60019742,31106312,1,2,3,1,1,1,769.34,1.05
2024,2107001,60005883,21029619,1,2,3,1,1,0,653.1,1.05
2024,2509008,60010516,25007525,1,2,2,1,1,1,769.81,1.05
2024,3130200,60021121,31151045,1,2,3,1,1,1,828.76,1.05
2024,1301852,60001122,13010358,1,2,3,1,1,0,711.1,1.05
2024,2304400,60009278,23088570,1,2,3,1,1,0,673.79,1.05
2024,2708303,60013928,27027910,1,2,3,1,1,1,760.26,1.05
2024,2807105,60014572,28014163,1,2,3,1,1,0,655.4,1.05
2024,3151404,60018578,31018127,1,2,2,1,1,0,719.26,1.05
2024,1505536,60003232,15059840,1,2,3,1,1,1,832.24,1.05
2024,3118601,60018180,31037040,1,2,3,1,1,1,759.83,1.05
2024,2706901,60013689,27023899,1,2,3,1,1,0,728.29,1.05
2024,5001243,60039812,50034053,1,2,3,1,1,0,741.25,1.05
2024,2508604,60011364,25015533,1,2,3,1,1,0,732.09,1.05
2024,2606804,60012280,26027599,1,2,3,1,1,1,767.78,1.05
2024,2611101,60012813,26071616,1,2,3,1,1,1,763.82,1.05
2024,2102374,60004465,21015388,1,2,3,1,1,0,689.65,1.05
2024,2104206,60005152,21046410,1,2,3,1,1,1,758.37,1.05
2024,2312403,60007734,23082226,1,2,3,1,1,1,778.68,1.05
2024,2107209,60004703,21012829,1,2,3,1,1,0,727.15,1.05
2024,3101706,60021914,31165591,1,2,3,1,1,1,763.37,1.05
2024,3112703,60021347,31165683,1,2,3,1,1,1,772.02,1.05
2024,2512408,60010829,25025347,1,2,3,1,1,1,802.31,1.05
2024,3200136,60022252,32030449,1,2,3,1,1,1,806.7,1.05
2024,2602001,60011391,26060931,1,2,3,1,1,0,683.43,1.05
2024,2103604,60005594,21041687,1,2,3,1,1,1,761.33,1.05
2024,3203205,60022440,32025308,1,2,3,1,1,0,740.78,1.05
2024,3522307,60031021,35072748,1,2,3,1,1,1,772.9357392,1.05
2024,3549904,60031687,35187116,1,2,2,1,1,1,806.3990448,1.05
2024,4123501,60032650,41005160,1,2,3,1,1,1,751,1.05
2024,3132107,60021412,31184987,1,2,3,1,1,1,798.3,1.05
2024,3156304,60021366,31097988,1,2,3,1,1,0,712.35,1.05
2024,5002704,60039721,50005943,1,2,3,1,1,1,797.28,1.05
2023,4323002,60040129,43118756,1,2,3,1,1,1,772.9375559,1.0501155
2023,2103604,60005239,21044865,1,2,3,1,1,0,709.1622247,1.0505103
2023,3157906,60022488,31019989,1,2,3,1,1,0,734.4777463,1.0508679
2023,3201209,60023240,32039626,1,2,3,1,1,0,681.8689459,1.0512671
2023,3201209,60023240,32039637,1,2,3,1,1,1,775.7677977,1.0512671
2023,2912202,60016586,29009536,1,2,3,1,1,0,658.7816782,1.052045
2023,2912202,60016586,29009552,1,2,3,1,1,0,732.5080442,1.052045
2024,3556404,60027876,35177344,1,2,3,1,1,1,772.9357392,1.0526316
2024,3552205,60025923,35208203,1,2,3,1,1,0,678.8667168,1.0526316
2023,3131158,60022177,31045176,1,2,3,1,1,1,777.4573,1.052966
2023,3304557,60025304,33125343,1,2,3,1,1,1,799.9541,1.053295
2023,4105805,60033874,41008709,1,2,3,1,1,1,768.7892,1.053339
2023,5218805,60042105,52054877,1,2,3,1,1,1,766.1576954,1.0540288
2023,3131307,60020746,31049442,1,2,3,1,1,1,750.1124552,1.0540351
2023,2918407,60015083,29040653,1,2,3,1,1,1,780.0109903,1.0543971
2023,2304103,60008302,23042141,1,2,3,1,1,1,829.2637292,1.0546252
2023,3139409,60019390,31139199,1,2,2,1,1,1,816.3801288,1.0554352
2024,4317400,60038451,43081346,1,2,2,1,1,0,678.5633365,1.0555556
2024,3545308,60031330,35230887,1,2,3,1,1,1,786.1511403,1.0555556
2023,2310704,60007837,23064172,1,2,3,1,1,1,827.3269172,1.0555556
2024,3516200,60029076,35064162,1,2,3,1,1,1,806.3990448,1.0555556
2024,3551801,60030155,35152319,1,2,3,1,1,1,806.3990448,1.0555556
2024,3504503,60027311,35017613,1,2,3,1,1,0,701.489852,1.0555556
2023,2307635,60008408,23039845,1,2,3,1,1,1,801.1711535,1.0555556
2023,2307635,60008408,23039861,1,2,3,1,1,1,812.7998299,1.0555556
2024,3504107,60027790,35032763,1,2,3,1,1,0,708.4856903,1.0555556
2023,1600600,60003621,16010220,1,2,2,1,1,0,664.4434696,1.0557432
2023,4212239,60036576,42087994,1,2,3,1,1,0,741.5819515,1.0560588
2023,1505486,60003132,15064337,1,2,3,1,1,1,771.0088583,1.0560894
2023,2604106,60013370,26004716,1,2,3,1,1,0,678.7594146,1.0561671
2023,4103701,60034310,41079592,1,2,3,1,1,1,806.4352652,1.0565375
2023,4103701,60034310,41079600,1,2,3,1,1,1,784.402279,1.0565375
2023,1501402,60003065,15023954,1,2,2,1,1,1,755.9039063,1.0565742
2023,2917003,60015283,29013858,1,2,3,1,1,1,771.9439289,1.0568093
2023,2606200,60012412,26021900,1,2,3,1,1,0,723.9858238,1.0574983
2023,3306206,60024229,33151773,1,2,3,1,1,1,753.1736725,1.057596
2023,3154606,60022116,31205259,1,2,3,1,1,1,812.7342,1.057774
2023,4115705,60034782,41100740,1,2,3,1,1,1,746.1181912,1.0577897
2023,5212501,60041990,52032609,1,2,3,1,1,0,738.2916377,1.0578708
2023,5212501,60041990,52032585,1,2,3,1,1,0,700.3273131,1.0578708
2023,3136702,60019379,31118895,1,2,3,1,1,1,743.8827,1.058447
2023,2105302,60004831,21029328,1,2,3,1,1,0,717.7652926,1.0584734
2023,2105302,60004831,21029322,1,2,3,1,1,0,741.7755974,1.0584734
2023,3203007,60023197,32045320,1,2,3,1,1,1,779.6694747,1.0586294
2024,3523206,60028304,35077897,1,2,3,1,1,1,779.5963167,1.0588235
2024,3516200,60027812,35064084,1,2,3,1,1,1,749.4279508,1.0588235
2024,4319356,60039233,43025061,1,2,3,1,1,0,730.2886404,1.0588235
2023,3201704,60023314,32047098,1,2,3,1,1,0,692.4920418,1.0588235
2024,3526704,60029779,35141429,1,2,3,1,1,1,774.4156938,1.0588235
2024,3520400,60029876,35056681,1,2,3,1,1,0,643.3884043,1.0588235
2023,2110005,60004716,21021978,1,2,3,1,1,1,809.4571016,1.0591504
2023,2103703,60006087,21037481,1,2,3,1,1,1,756.5354079,1.0593382
2024,4121505,60033218,41042199,1,2,3,1,1,1,770.04,1.06
2024,2611606,60012454,26048326,1,2,3,1,1,0,719.15,1.06
2024,5103809,60040709,51015555,1,2,3,1,1,0,715.97,1.06
2024,2708006,60013288,27027312,1,2,3,1,1,1,751.89,1.06
2024,3145356,60021891,31011829,1,2,3,1,1,1,770.03,1.06
